respondent_id,COUNTY,CITY,D3,D4_primary,D4,D2,Q65,D1,NEWS,SOCIAL,REGION_1,REGION_2,REGION_3,ReOUTLOOK,LIFESAS,LIFEWW,BELONGCOM,BELONGNEED,TRUST,Q7,Q8,Q56_breakfast,Q57_breakfast,Q56_lunch,Q57_lunch,Q56_dinner,Q57_dinner,Q10,Q11_day,Q11_night,HOUSING1,HOUSING2_1,HOUSING2_2,HOUSING2_3,HOUSING2_4
2852,York,,5,Hispanic,2,-99,4,29715,2,,2.0,6.0,7.0,1,6,6,4,7,6,3,3,2,1,7,3,7,1,4,4,4,8,1.0,10.0,,
1936,Cabarrus,,4,White,1,6,1,28025,7,,4.0,9.0,1.0,1,8,8,2,8,7,2,3,3,1,7,4,6,5,1,5,5,8,7.0,8.0,1.0,
4160,Stanly,,3,Hispanic,2,2,1,28159,1,,3.0,2.0,1.0,3,7,7,3,9,8,3,3,3,2,5,2,7,0,3,5,4,7,6.0,,,
157,Mecklenburg,2.0,3,White,1,7,1,28214,6,2.0,9.0,2.0,,2,7,7,4,9,5,2,1,4,2,7,3,7,3,2,5,3,10,9.0,10.0,,
3203,Lincoln,,5,White,1,1,1,28092,1,,2.0,1.0,,2,6,5,2,6,5,2,3,6,3,7,2,7,2,2,4,5,8,1.0,4.0,6.0,
599,Mecklenburg,2.0,2,Black,3,5,1,28213,3,,4.0,6.0,7.0,2,7,8,2,9,5,4,1,6,1,6,1,7,0,2,5,3,5,1.0,7.0,8.0,
1374,Union,,1,Hispanic,2,4,4,28104,3,,6.0,5.0,4.0,1,6,7,3,4,4,1,4,6,4,6,4,7,4,3,5,5,7,4.0,1.0,,
4337,Chester,,2,White,1,5,1,29706,1,,2.0,8.0,,2,4,3,3,6,4,3,1,4,4,6,0,7,0,1,5,3,7,5.0,,,
2928,Rowan,,2,White,1,4,3,28144,7,,4.0,,,1,0,1,4,2,3,2,4,3,1,5,2,6,3,2,4,3,5,3.0,5.0,1.0,
3768,Catawba,,3,White,1,8,1,28602,6,2.0,7.0,1.0,5.0,3,8,7,2,10,6,3,5,4,2,5,4,7,2,5,5,3,4,9.0,3.0,1.0,
1306,Union,,3,White,1,-99,2,28104,1,,6.0,5.0,4.0,4,6,6,4,7,7,3,2,3,0,5,0,7,2,2,4,4,8,5.0,4.0,,
4282,Stanly,,3,Black,3,2,1,28001,1,,3.0,2.0,7.0,2,8,7,3,7,9,3,1,3,2,7,5,5,2,3,5,4,6,8.0,2.0,,
920,Mecklenburg,1.0,1,Black,3,3,1,28207,1,,5.0,,,3,4,5,2,6,7,2,1,6,1,7,1,7,0,5,2,3,6,2.0,1.0,,
3998,Cleveland,,4,White,1,-98,2,28150,6,3.0,1.0,2.0,4.0,2,7,6,1,7,4,3,5,5,2,7,3,6,1,1,5,5,7,3.0,2.0,,
3478,Catawba,,2,White,1,8,1,28610,1,,3.0,5.0,,2,5,5,5,5,7,3,4,6,2,7,3,7,5,2,3,4,4,7.0,,,
4089,Stanly,,3,White,1,5,2,28001,1,,1.0,2.0,5.0,2,7,8,3,5,7,1,3,5,1,5,1,7,5,1,4,3,9,5.0,6.0,3.0,
966,Mecklenburg,2.0,3,Black,3,4,1,28270,2,,6.0,5.0,2.0,3,5,5,2,5,5,3,2,5,3,3,2,7,2,3,4,2,7,9.0,2.0,8.0,
1532,Gaston,,2,White,1,6,1,28052,1,,8.0,2.0,,4,3,3,2,2,4,3,5,4,2,7,2,6,1,3,3,2,5,3.0,4.0,2.0,10.0
2057,Cabarrus,,2,White,1,-98,3,28075,1,,7.0,3.0,,3,6,7,2,6,6,1,2,4,1,7,4,7,3,3,3,1,6,6.0,9.0,,
1624,Gaston,,1,Hispanic,2,4,2,28092,6,2.0,2.0,8.0,,3,7,7,3,6,8,3,3,2,1,7,2,5,2,3,5,5,8,9.0,2.0,,
219,Mecklenburg,2.0,4,Black,3,4,1,28278,1,,2.0,6.0,1.0,3,7,7,4,7,8,1,3,5,1,7,1,6,2,4,3,5,9,1.0,6.0,,
3770,Catawba,,5,Black,3,3,2,28602,6,2.0,8.0,5.0,,3,9,10,2,8,10,3,1,6,1,6,2,7,2,2,4,1,5,7.0,9.0,10.0,
110,Mecklenburg,1.0,3,White,1,3,1,28282,7,,9.0,7.0,1.0,2,8,8,2,10,6,2,5,4,1,6,3,6,5,4,5,4,7,6.0,9.0,8.0,
3820,Cleveland,,1,White,1,3,2,28086,2,,4.0,1.0,,3,5,6,4,5,5,3,2,4,1,6,1,7,3,5,5,5,4,7.0,3.0,1.0,6.0
1848,Cabarrus,,3,White,1,5,1,28075,3,,5.0,4.0,3.0,3,10,10,3,10,10,3,2,6,2,6,4,7,4,3,4,3,7,3.0,5.0,,
910,Mecklenburg,1.0,4,White,1,7,1,28207,6,2.0,6.0,5.0,1.0,3,8,8,1,6,7,3,5,3,2,7,3,7,2,4,4,1,8,7.0,2.0,10.0,
3502,Catawba,,4,White,1,4,1,28601,6,3.0,4.0,5.0,2.0,1,4,3,2,5,7,3,3,5,1,5,3,7,1,2,5,3,5,7.0,8.0,5.0,
4986,Anson,,1,Black,3,2,2,28170,1,,3.0,8.0,1.0,1,4,5,2,2,5,3,3,5,3,5,4,6,2,2,5,1,6,6.0,4.0,,
604,Mecklenburg,1.0,1,White,1,4,1,28205,1,,2.0,3.0,,3,5,5,1,6,8,2,2,4,2,7,5,6,3,5,5,4,7,9.0,4.0,6.0,
3671,Catawba,,4,White,1,3,1,28609,6,4.0,7.0,1.0,,2,9,9,4,10,7,3,4,4,1,6,2,6,2,3,5,4,4,5.0,1.0,10.0,
4490,Chester,,2,White,1,3,1,29709,1,,3.0,4.0,6.0,3,8,7,3,7,5,2,1,4,0,6,2,6,2,2,4,4,6,6.0,9.0,,
1118,Union,,2,White,1,7,2,28104,6,3.0,3.0,1.0,,1,7,8,3,9,7,1,2,6,3,7,4,5,2,1,4,4,7,6.0,7.0,3.0,
4722,Lancaster,,1,White,1,3,1,29707,6,6.0,3.0,7.0,9.0,4,5,5,4,5,5,3,4,5,1,6,3,7,6,1,5,5,5,10.0,8.0,,
3126,Rowan,,3,Hispanic,2,3,1,28023,1,,2.0,3.0,,3,10,10,3,10,5,2,2,3,1,6,2,7,3,2,4,4,7,9.0,5.0,,
344,Mecklenburg,1.0,4,Black,3,5,1,28217,6,5.0,9.0,5.0,,1,8,9,3,9,7,3,2,3,1,6,4,7,3,3,3,3,9,7.0,1.0,9.0,4.0
3168,Rowan,,5,White,1,6,4,28138,6,2.0,4.0,,,2,6,5,2,7,7,3,1,5,4,5,1,7,3,3,5,5,4,5.0,,,
4455,Chester,,3,White,1,6,1,29727,1,,1.0,4.0,3.0,2,6,5,3,7,6,1,1,2,1,7,5,6,1,2,4,4,4,7.0,9.0,1.0,2.0
2114,Cabarrus,,3,Hispanic,2,6,4,28025,6,2.0,2.0,5.0,4.0,2,8,8,3,8,9,2,2,3,1,7,4,7,3,3,5,2,10,6.0,4.0,8.0,7.0
2914,Rowan,,1,White,1,4,4,28146,1,,8.0,1.0,2.0,4,5,5,4,4,5,2,4,3,2,5,2,5,2,3,5,4,5,1.0,,,
4266,Stanly,,3,Black,3,6,2,28159,6,5.0,1.0,4.0,,3,5,5,3,4,5,3,2,4,1,7,2,7,4,2,4,4,8,1.0,,,
4482,Chester,,2,White,1,4,1,29728,6,1.0,5.0,,,1,10,10,3,9,6,3,5,4,1,6,4,7,2,1,2,1,6,1.0,9.0,,
1521,Gaston,,3,Hispanic,2,-99,1,28052,6,3.0,1.0,,,1,6,6,3,5,9,4,4,6,2,7,3,7,2,3,4,5,5,9.0,3.0,5.0,
4321,Chester,,2,Black,3,1,1,29709,1,,2.0,1.0,3.0,3,4,3,5,4,8,3,1,5,3,7,4,7,6,1,4,3,4,4.0,7.0,6.0,
2627,York,,2,Black,3,6,3,29710,2,,6.0,,,3,6,6,1,7,8,2,3,6,2,7,3,6,2,4,5,3,6,1.0,,,
214,Mecklenburg,1.0,1,White,1,-99,2,28217,6,6.0,4.0,6.0,,3,4,5,1,6,6,2,3,3,1,7,2,6,3,4,5,3,8,1.0,,,
3949,Cleveland,,2,White,1,4,4,28150,2,,1.0,2.0,3.0,2,6,6,1,6,4,1,3,7,5,7,4,7,2,3,4,3,8,4.0,,,
4991,Anson,,1,White,1,3,2,28170,6,3.0,2.0,1.0,4.0,4,8,9,4,7,7,3,2,5,2,5,2,6,3,2,5,4,5,9.0,7.0,,
4709,Lancaster,,2,White,1,6,1,29720,7,,7.0,1.0,4.0,3,3,2,1,3,2,3,4,4,2,7,2,7,4,2,5,4,7,4.0,6.0,,
818,Mecklenburg,1.0,5,Hispanic,2,5,4,28214,2,,9.0,1.0,,2,6,6,2,5,7,3,4,2,1,5,2,6,3,2,5,4,7,3.0,6.0,4.0,
664,Mecklenburg,1.0,3,White,1,5,1,28270,2,,9.0,2.0,,2,6,7,5,7,5,3,2,5,4,7,2,7,3,3,4,3,5,9.0,,,
1715,Gaston,,3,White,1,1,1,28052,6,2.0,2.0,1.0,9.0,1,4,4,3,3,4,2,2,6,5,6,3,7,2,3,5,4,4,6.0,2.0,,
2161,Iredell,,5,White,1,1,4,28117,6,4.0,2.0,9.0,,4,8,8,2,7,6,3,2,6,3,6,1,6,3,2,3,2,4,1.0,9.0,5.0,
4301,Chester,,5,White,1,6,4,29728,2,,4.0,3.0,1.0,2,9,8,3,9,10,2,2,5,3,7,2,6,3,3,3,3,3,2.0,9.0,,
1565,Gaston,,3,White,1,3,1,28092,6,2.0,6.0,1.0,3.0,3,7,8,3,7,7,2,2,3,2,7,5,7,1,5,5,5,3,3.0,1.0,6.0,
1155,Union,,4,Black,3,3,4,28110,7,,2.0,5.0,4.0,3,6,5,1,5,9,1,2,6,3,4,0,6,2,5,4,3,9,8.0,4.0,,
3152,Rowan,,2,White,1,5,3,28023,1,,1.0,7.0,2.0,1,7,8,3,7,7,2,1,6,3,5,3,7,4,5,3,3,7,9.0,7.0,,
3317,Lincoln,,2,White,1,7,1,28080,1,,2.0,6.0,4.0,2,6,6,3,7,9,2,3,6,2,5,1,7,3,1,4,5,8,2.0,6.0,,
4811,Anson,,3,White,1,8,1,28109,3,,5.0,9.0,7.0,3,7,8,3,7,8,3,2,6,3,6,2,6,4,3,3,2,3,2.0,6.0,7.0,4.0
4742,Lancaster,,3,White,1,-99,1,29717,1,,3.0,5.0,,4,7,6,3,7,8,4,3,5,2,6,3,7,1,4,4,5,9,8.0,,,
3253,Lincoln,,4,White,1,1,1,28092,6,5.0,1.0,4.0,2.0,3,4,4,3,5,4,1,5,3,2,5,4,7,2,4,4,4,4,9.0,8.0,,
1507,Gaston,,2,White,1,6,1,28053,6,2.0,5.0,1.0,,2,6,6,2,6,4,1,5,5,0,6,2,7,3,2,4,4,6,9.0,,,
3371,Lincoln,,2,Black,3,2,1,28092,1,,4.0,,,1,3,3,2,2,2,3,2,4,3,7,2,6,1,2,5,3,8,9.0,6.0,,
1922,Cabarrus,,3,White,1,6,4,28027,6,2.0,2.0,4.0,,4,9,9,3,10,8,4,2,4,3,5,2,6,3,2,5,3,4,9.0,10.0,8.0,
1268,Union,,2,White,1,6,1,28173,1,,1.0,2.0,7.0,2,2,2,3,3,3,2,4,5,1,7,3,6,2,2,5,5,10,9.0,2.0,1.0,
4296,Chester,,3,White,1,1,1,29706,2,,2.0,3.0,1.0,1,5,4,4,6,6,2,1,5,3,5,1,7,5,1,4,5,4,9.0,4.0,2.0,
4149,Stanly,,4,Hispanic,2,6,4,28127,1,,7.0,3.0,,1,5,5,4,6,7,1,1,4,2,6,3,7,3,3,3,2,7,6.0,,,
959,Mecklenburg,1.0,4,Hispanic,2,3,2,28270,6,4.0,1.0,2.0,9.0,4,6,6,5,6,6,2,2,5,1,6,3,6,0,2,5,3,9,7.0,8.0,,
3341,Lincoln,,4,Hispanic,2,4,2,28093,1,,7.0,2.0,4.0,3,2,2,3,2,1,1,2,6,3,6,3,7,4,3,5,3,8,8.0,,,
3067,Rowan,,5,White,1,2,4,28144,1,,9.0,2.0,,1,8,8,2,9,10,1,1,3,2,6,4,6,3,2,4,5,7,8.0,4.0,9.0,
3082,Rowan,,3,Hispanic,2,5,1,28023,7,,6.0,3.0,2.0,1,6,6,4,6,4,2,4,4,1,6,3,5,1,5,5,3,6,5.0,6.0,10.0,9.0
1168,Union,,4,Black,3,3,1,28110,5,,7.0,3.0,1.0,4,7,8,3,7,8,3,2,3,1,7,3,6,2,2,4,4,10,4.0,7.0,2.0,
4601,Lancaster,,3,Black,3,2,4,29717,1,,4.0,6.0,,1,5,4,4,7,8,3,1,5,1,5,2,6,3,3,4,3,7,1.0,2.0,6.0,
1820,Cabarrus,,2,White,1,8,1,28081,1,,4.0,6.0,3.0,2,6,5,2,8,6,2,4,4,0,6,3,7,3,2,4,3,6,5.0,1.0,4.0,
973,Mecklenburg,2.0,1,Black,3,7,2,28282,6,2.0,1.0,7.0,3.0,3,8,8,2,9,6,3,3,3,2,6,3,7,3,3,4,1,5,9.0,2.0,7.0,
2948,Rowan,,2,Hispanic,2,3,1,28138,6,2.0,9.0,,,1,4,5,1,5,4,1,1,4,1,7,3,5,1,3,5,4,9,9.0,6.0,,
3843,Cleveland,,3,White,1,3,1,28086,7,,2.0,3.0,9.0,2,6,6,5,5,10,3,2,5,2,7,3,5,3,2,4,5,9,2.0,1.0,,
1493,Gaston,,3,White,1,-99,4,28053,1,,8.0,4.0,2.0,4,4,3,1,4,6,3,2,5,1,5,3,7,4,4,5,5,4,2.0,3.0,,
4350,Chester,,4,Black,3,5,4,29709,1,,4.0,9.0,,3,4,4,2,4,5,3,2,5,3,6,2,6,4,3,3,5,5,5.0,2.0,1.0,8.0
179,Mecklenburg,2.0,2,White,1,5,1,28213,6,1.0,1.0,4.0,5.0,2,5,5,3,3,5,3,3,5,3,6,2,7,4,3,4,2,10,6.0,4.0,2.0,
4503,Chester,,2,Black,3,2,4,29727,3,,5.0,2.0,1.0,3,4,5,4,5,5,3,2,3,0,7,4,6,4,1,5,2,6,7.0,2.0,1.0,
4937,Anson,,5,White,1,5,4,28170,6,3.0,2.0,1.0,3.0,3,7,6,4,6,7,2,3,7,4,6,2,7,1,3,4,3,3,6.0,7.0,3.0,
679,Mecklenburg,2.0,1,Hispanic,2,3,2,28226,6,5.0,1.0,2.0,4.0,1,4,5,2,6,4,3,2,4,1,6,1,4,2,1,4,3,8,8.0,1.0,,
3336,Lincoln,,3,White,1,6,1,28080,3,,6.0,5.0,,2,7,8,4,7,8,2,1,5,3,7,2,6,2,2,5,3,6,4.0,6.0,,
3159,Rowan,,3,White,1,5,1,28138,1,,2.0,5.0,7.0,2,10,10,1,10,10,3,1,3,1,7,3,7,2,5,4,4,6,2.0,7.0,4.0,
4088,Stanly,,3,White,1,3,1,28159,6,2.0,1.0,,,2,8,8,3,8,6,3,1,5,2,6,2,7,5,3,4,5,7,1.0,2.0,,
741,Mecklenburg,2.0,1,Black,3,4,1,28269,2,,5.0,3.0,1.0,2,7,7,2,6,9,3,4,4,1,7,3,7,4,5,5,3,7,4.0,3.0,,
665,Mecklenburg,2.0,1,Black,3,4,2,28203,2,,5.0,6.0,,2,5,6,3,6,8,2,1,3,2,5,2,7,1,1,4,3,6,6.0,2.0,,
632,Mecklenburg,1.0,1,Hispanic,2,7,2,28273,7,,4.0,5.0,,2,7,7,1,8,7,3,5,5,0,6,2,7,3,2,5,3,9,3.0,8.0,5.0,
1544,Gaston,,3,Hispanic,2,5,3,28053,3,,2.0,7.0,,1,6,7,4,7,10,2,4,4,2,7,2,7,2,5,4,4,6,4.0,6.0,,
3629,Catawba,,3,White,1,8,2,28602,1,,5.0,4.0,,1,9,8,5,8,7,1,3,6,3,7,4,7,3,3,3,3,5,2.0,7.0,,
537,Mecklenburg,2.0,2,White,1,7,1,28209,2,,4.0,9.0,2.0,2,10,10,2,10,9,3,5,5,1,7,0,6,2,2,4,3,7,2.0,3.0,8.0,1.0
3844,Cleveland,,3,White,1,-98,3,28152,1,,3.0,,,4,4,5,4,4,7,3,4,5,1,6,2,7,3,3,4,4,6,9.0,5.0,,
3207,Lincoln,,4,White,1,6,2,28080,1,,7.0,2.0,5.0,3,3,3,4,3,4,1,4,5,3,7,2,7,2,2,4,3,6,4.0,10.0,,
1380,Union,,1,White,1,2,2,28112,6,2.0,2.0,3.0,7.0,1,6,6,3,6,5,3,1,4,1,6,1,7,1,3,5,2,8,1.0,4.0,,
3475,Catawba,,3,Hispanic,2,5,1,28609,6,3.0,3.0,4.0,,2,6,6,3,5,6,1,3,5,2,7,5,7,2,4,4,1,5,5.0,,,
3315,Lincoln,,4,Black,3,3,4,28093,2,,2.0,1.0,5.0,2,4,5,4,4,6,1,1,3,1,6,2,6,3,4,3,3,7,6.0,4.0,3.0,
3220,Lincoln,,2,White,1,3,3,28092,2,,6.0,4.0,1.0,3,3,3,3,1,4,2,4,5,2,6,4,7,4,1,3,3,4,3.0,,,
3026,Rowan,,2,White,1,-98,2,28138,1,,9.0,1.0,3.0,4,4,5,3,2,7,3,3,6,2,5,2,7,4,1,4,4,5,5.0,2.0,,
2211,Iredell,,3,White,1,4,4,28117,1,,1.0,6.0,2.0,2,7,8,2,6,8,2,3,5,2,5,2,6,2,1,5,5,6,6.0,9.0,,
3158,Rowan,,5,White,1,5,4,28023,1,,7.0,5.0,1.0,1,10,9,2,10,6,2,2,5,2,6,3,7,4,2,5,4,6,4.0,7.0,,
2080,Cabarrus,,4,White,1,3,4,28075,6,2.0,1.0,5.0,,4,6,6,3,7,6,4,1,4,2,7,3,7,4,3,5,4,9,1.0,5.0,9.0,
4760,Lancaster,,3,Hispanic,2,8,1,29714,6,3.0,2.0,3.0,5.0,3,6,6,2,7,7,3,5,4,2,6,4,5,2,4,5,5,6,1.0,9.0,,
3935,Cleveland,,4,Hispanic,2,1,1,28152,7,,3.0,4.0,6.0,3,7,6,2,6,6,1,1,4,2,4,2,5,1,1,5,4,8,8.0,7.0,,
317,Mecklenburg,2.0,2,White,1,1,1,28204,6,2.0,8.0,7.0,,1,5,4,3,5,4,1,1,4,3,7,6,7,4,3,5,2,8,5.0,3.0,,
4476,Chester,,3,Black,3,2,1,29728,3,,4.0,9.0,6.0,3,6,5,2,5,7,1,1,6,0,6,2,6,1,3,5,4,6,7.0,6.0,2.0,10.0
4685,Lancaster,,3,White,1,8,1,29707,1,,8.0,4.0,2.0,1,10,10,2,8,10,3,4,5,2,5,2,7,5,4,4,2,2,7.0,,,
928,Mecklenburg,2.0,2,Black,3,1,1,28226,1,,4.0,,,1,2,3,2,2,4,3,2,6,1,5,4,7,2,5,4,2,8,4.0,3.0,6.0,8.0
787,Mecklenburg,2.0,4,White,1,5,1,28227,6,2.0,7.0,1.0,5.0,1,3,3,2,3,5,3,2,4,2,4,2,7,1,2,4,5,8,1.0,2.0,5.0,
1992,Cabarrus,,3,White,1,6,1,28027,2,,9.0,4.0,,4,6,6,2,8,6,3,5,3,2,7,2,5,3,3,4,4,9,4.0,8.0,,
3139,Rowan,,2,Hispanic,2,7,1,28146,6,2.0,5.0,1.0,7.0,1,9,9,4,10,9,1,5,2,1,5,3,7,3,2,3,5,9,5.0,,,
1400,Union,,5,White,1,5,2,28173,2,,3.0,5.0,,2,6,7,3,8,5,3,3,2,1,7,3,7,3,4,5,1,6,5.0,1.0,,
878,Mecklenburg,1.0,1,Black,3,1,1,28207,5,,4.0,,,4,6,6,3,5,7,3,3,4,1,7,4,7,1,4,4,3,10,3.0,6.0,,
4041,Cleveland,,2,White,1,1,3,28152,2,,1.0,6.0,,1,1,2,3,2,3,3,1,4,2,4,0,6,2,3,4,4,5,10.0,,,
3516,Catawba,,1,White,1,3,2,28601,1,,2.0,1.0,4.0,3,7,8,2,7,7,2,4,6,3,5,2,7,2,2,4,2,7,8.0,6.0,3.0,
3754,Catawba,,4,White,1,4,1,28609,6,2.0,9.0,5.0,,2,6,5,5,5,7,2,3,4,2,7,3,6,2,4,5,4,8,9.0,5.0,8.0,
75,Mecklenburg,1.0,4,White,1,3,4,28282,2,,4.0,6.0,,2,5,6,4,4,4,1,1,5,1,7,3,6,1,2,4,2,8,5.0,10.0,4.0,
3395,Lincoln,,2,White,1,2,1,28093,6,4.0,9.0,6.0,4.0,2,7,6,3,6,6,2,3,6,0,6,2,5,1,1,4,5,7,2.0,4.0,7.0,3.0
2083,Cabarrus,,3,White,1,5,1,28027,1,,3.0,4.0,,1,8,9,1,10,8,4,3,5,2,6,0,7,2,2,5,3,9,2.0,1.0,,
1735,Gaston,,2,White,1,4,1,28086,6,2.0,2.0,,,2,6,7,3,4,7,3,3,5,1,6,3,6,2,1,3,5,5,6.0,5.0,7.0,9.0
3780,Cleveland,,4,White,1,-99,1,28164,1,,6.0,4.0,2.0,2,6,6,3,8,4,4,5,6,1,6,3,6,2,2,4,3,6,5.0,1.0,,
3282,Lincoln,,3,Black,3,2,1,28092,1,,2.0,1.0,4.0,3,2,2,3,3,3,1,2,2,0,7,1,7,5,3,4,4,5,1.0,4.0,7.0,
383,Mecklenburg,1.0,3,White,1,2,1,28212,6,5.0,1.0,2.0,3.0,2,4,3,2,4,5,4,1,2,1,4,3,7,3,4,4,4,5,4.0,9.0,,
2157,Iredell,,5,Hispanic,2,5,4,28677,1,,6.0,4.0,,2,4,3,3,5,6,2,2,4,1,4,2,7,5,2,4,4,4,10.0,7.0,,
2808,York,,2,White,1,1,1,29745,1,,5.0,3.0,7.0,3,5,5,4,3,7,1,4,2,2,6,4,7,2,1,3,2,9,2.0,6.0,3.0,
3300,Lincoln,,2,White,1,4,2,28080,6,4.0,1.0,9.0,7.0,3,7,8,2,7,9,1,4,5,2,6,4,7,1,4,5,2,5,2.0,7.0,10.0,1.0
3518,Catawba,,3,White,1,4,1,28602,7,,7.0,5.0,,2,7,8,3,6,8,2,4,3,0,6,3,7,2,2,4,5,5,9.0,7.0,,
4182,Stanly,,5,White,1,3,4,28128,1,,7.0,3.0,,2,7,7,3,5,10,2,1,2,1,6,2,6,2,2,4,3,9,6.0,5.0,4.0,3.0
524,Mecklenburg,2.0,2,White,1,1,1,28204,1,,8.0,7.0,,3,8,7,3,8,7,1,1,5,1,6,3,7,5,2,4,3,7,3.0,4.0,5.0,
3713,Catawba,,1,White,1,5,4,28613,6,2.0,4.0,5.0,9.0,2,4,5,4,4,7,3,4,5,3,6,2,7,4,1,5,2,5,6.0,7.0,,
3656,Catawba,,2,White,1,2,1,28613,6,5.0,7.0,,,2,5,6,3,5,3,2,1,4,1,5,2,7,1,2,3,2,10,2.0,,,
1543,Gaston,,3,White,1,7,3,28056,5,,9.0,5.0,1.0,4,8,8,3,8,8,2,5,5,2,6,3,7,2,3,5,4,5,6.0,1.0,,
2290,Iredell,,2,Black,3,2,2,28677,1,,5.0,1.0,4.0,3,6,7,4,7,6,2,3,5,2,7,5,7,3,2,5,4,6,4.0,9.0,,
4738,Lancaster,,3,White,1,3,1,29714,3,,8.0,2.0,,2,5,5,3,5,5,2,2,4,1,6,2,6,5,1,3,3,7,4.0,9.0,8.0,
4307,Chester,,5,White,1,4,4,29709,1,,3.0,2.0,5.0,2,8,8,3,8,7,1,5,5,3,7,3,7,2,1,4,4,8,1.0,4.0,8.0,
2904,Rowan,,3,White,1,7,1,28147,1,,4.0,8.0,5.0,1,6,7,2,8,6,1,5,4,2,6,1,7,4,2,3,3,5,1.0,,,
2438,Iredell,,2,Black,3,1,3,28677,1,,2.0,3.0,1.0,2,3,4,3,4,5,2,1,5,0,7,3,6,2,1,4,4,4,3.0,8.0,2.0,6.0
529,Mecklenburg,2.0,3,White,1,2,1,28211,1,,3.0,,,3,6,6,2,6,6,2,3,5,1,7,2,7,2,2,4,4,9,1.0,6.0,4.0,
1606,Gaston,,1,White,1,3,2,28054,3,,7.0,5.0,,2,3,2,2,3,6,1,3,3,2,7,4,7,2,2,4,4,5,4.0,6.0,,
4623,Lancaster,,5,White,1,5,4,29717,1,,8.0,9.0,3.0,1,9,8,5,10,6,3,4,5,1,7,0,7,3,2,2,4,6,7.0,1.0,3.0,
2861,York,,3,White,1,7,1,29745,6,2.0,3.0,9.0,,2,9,9,3,8,8,3,4,5,3,6,2,5,2,3,4,4,4,10.0,7.0,,
2688,York,,2,White,1,3,1,29710,6,4.0,1.0,2.0,,2,3,3,4,2,5,4,4,4,1,7,4,7,3,2,5,1,6,6.0,7.0,,
3384,Lincoln,,3,Black,3,1,3,28080,1,,5.0,7.0,,2,0,0,5,0,2,2,4,6,3,5,1,7,3,4,4,5,6,9.0,4.0,8.0,
1433,Gaston,,3,White,1,6,1,28056,6,2.0,4.0,1.0,5.0,1,3,2,5,4,5,2,3,6,2,6,2,7,2,3,5,4,8,2.0,,,
580,Mecklenburg,1.0,3,White,1,6,4,28216,7,,4.0,,,2,7,7,2,8,4,1,3,4,0,5,1,7,1,3,3,2,4,10.0,7.0,,
4087,Stanly,,1,White,1,5,2,28001,3,,5.0,2.0,7.0,3,9,10,3,7,8,2,3,4,2,7,1,6,3,2,4,3,6,7.0,,,
2387,Iredell,,4,White,1,4,1,28687,1,,4.0,5.0,,3,7,8,4,5,6,1,2,4,2,6,3,7,1,2,2,5,9,8.0,9.0,,
334,Mecklenburg,3.0,5,White,1,-99,2,28216,1,,1.0,7.0,2.0,2,9,9,1,10,9,2,4,4,2,6,3,6,2,2,4,3,9,2.0,7.0,10.0,
1366,Union,,3,White,1,8,1,28112,1,,3.0,1.0,,3,9,9,4,9,9,1,5,3,3,7,1,6,2,2,5,4,7,10.0,5.0,3.0,4.0
616,Mecklenburg,2.0,5,Black,3,4,1,28262,2,,3.0,7.0,,4,7,8,4,7,7,3,3,5,2,7,2,7,1,2,2,2,6,7.0,,,
2469,Iredell,,2,White,1,5,1,28677,1,,1.0,,,2,2,1,3,2,5,3,4,6,4,4,1,7,3,1,4,4,10,8.0,9.0,,
3661,Catawba,,3,White,1,5,1,28602,3,,4.0,3.0,2.0,4,8,8,3,10,5,2,3,3,0,5,4,7,4,2,5,4,5,7.0,9.0,,
2965,Rowan,,3,White,1,7,1,28146,1,,1.0,3.0,4.0,1,6,7,1,5,7,2,4,4,3,5,1,7,4,2,5,5,6,2.0,1.0,,
1033,Union,,3,White,1,5,2,28104,2,,3.0,,,4,4,4,3,4,7,3,3,3,1,5,3,7,4,3,3,4,7,9.0,1.0,,
1164,Union,,3,White,1,8,1,28173,2,,5.0,7.0,4.0,3,6,5,2,4,6,1,4,6,2,6,3,7,3,4,4,3,8,9.0,1.0,,
1584,Gaston,,2,White,1,5,1,28053,1,,1.0,2.0,,1,8,7,2,8,7,4,4,5,3,6,2,6,2,3,4,3,6,4.0,1.0,5.0,
2779,York,,2,White,1,4,1,29745,2,,7.0,3.0,4.0,2,6,5,4,6,6,1,3,6,3,7,2,5,0,3,4,5,6,9.0,2.0,5.0,
2286,Iredell,,2,White,1,7,1,28117,2,,4.0,3.0,1.0,3,7,7,3,6,6,4,2,6,2,6,2,7,4,2,4,4,8,9.0,,,
388,Mecklenburg,1.0,2,White,1,7,1,28216,6,2.0,3.0,6.0,4.0,1,7,7,3,7,7,1,4,5,2,7,3,7,5,3,4,5,8,7.0,1.0,3.0,8.0
3572,Catawba,,4,Hispanic,2,7,2,28610,6,5.0,2.0,6.0,7.0,2,9,8,4,9,7,2,3,4,2,7,4,6,3,1,4,2,8,2.0,10.0,6.0,
3639,Catawba,,2,Black,3,3,1,28601,2,,1.0,,,2,3,2,2,4,7,2,3,3,0,7,6,7,7,2,4,4,5,3.0,,,
1371,Union,,1,White,1,4,1,28173,6,6.0,1.0,5.0,6.0,2,6,7,2,7,6,4,2,6,2,6,4,7,3,2,4,4,9,4.0,7.0,6.0,2.0
